week_specimen,nhser_name,utla_name,utla_code,week_infection,prop_sgtf,samples
2020-12-07,Midlands,Walsall,E08000030,2020-11-30,0.1958762886597938,485
2020-12-07,Midlands,Warwickshire,E10000031,2020-11-30,0.17763157894736842,760
2020-12-07,Midlands,Wolverhampton,E08000031,2020-11-30,0.17298937784522003,659
2020-12-07,Midlands,Worcestershire,E10000034,2020-11-30,0.11325301204819277,415
2020-12-07,North East and Yorkshire,Barnsley,E08000016,2020-11-30,0.013245033112582781,151
2020-12-07,North East and Yorkshire,Bradford,E08000032,2020-11-30,0.024390243902439025,861
2020-12-07,North East and Yorkshire,Calderdale,E08000033,2020-11-30,0.04878048780487805,287
2020-12-07,North East and Yorkshire,County Durham,E06000047,2020-11-30,0.1849112426035503,676
2020-12-07,North East and Yorkshire,Cumbria,E10000006,2020-11-30,0.6984126984126984,252
2020-12-07,North East and Yorkshire,Darlington,E06000005,2020-11-30,0.03731343283582089,134
2020-12-07,North East and Yorkshire,Doncaster,E08000017,2020-11-30,0.022727272727272728,132
2020-12-07,North East and Yorkshire,East Riding of Yorkshire,E06000011,2020-11-30,0.037037037037037035,162
2020-12-07,North East and Yorkshire,Gateshead,E08000037,2020-11-30,0.14285714285714285,182
2020-12-07,North East and Yorkshire,Hartlepool,E06000001,2020-11-30,0.17486338797814208,183
2020-12-07,North East and Yorkshire,"Kingston upon Hull, City of",E06000010,2020-11-30,0.018867924528301886,212
2020-12-07,North East and Yorkshire,Kirklees,E08000034,2020-11-30,0.0507399577167019,473
2020-12-07,North East and Yorkshire,Leeds,E08000035,2020-11-30,0.056768558951965066,916
2020-12-07,North East and Yorkshire,Middlesbrough,E06000002,2020-11-30,0.10546875,256
2020-12-07,North East and Yorkshire,Newcastle upon Tyne,E08000021,2020-11-30,0.125,368
2020-12-07,North East and Yorkshire,North East Lincolnshire,E06000012,2020-11-30,0,120
2020-12-07,North East and Yorkshire,North Lincolnshire,E06000013,2020-11-30,0.008849557522123894,113
2020-12-07,North East and Yorkshire,North Tyneside,E08000022,2020-11-30,0.14864864864864866,222
2020-12-07,North East and Yorkshire,North Yorkshire,E10000023,2020-11-30,0.10975609756097561,574
2020-12-07,North East and Yorkshire,Northumberland,E06000057,2020-11-30,0.3862212943632568,479
2020-12-07,North East and Yorkshire,Nottinghamshire,E10000024,2020-11-30,0.018518518518518517,162
2020-12-07,North East and Yorkshire,Redcar and Cleveland,E06000003,2020-11-30,0.12582781456953643,151
2020-12-07,North East and Yorkshire,Rotherham,E08000018,2020-11-30,0.05329153605015674,319
2020-12-07,North East and Yorkshire,Sheffield,E08000019,2020-11-30,0.02040816326530612,539
2020-12-07,North East and Yorkshire,South Tyneside,E08000023,2020-11-30,0.0273972602739726,292
2020-12-07,North East and Yorkshire,Stockton-on-Tees,E06000004,2020-11-30,0.11811023622047244,254
2020-12-07,North East and Yorkshire,Sunderland,E08000024,2020-11-30,0.08982035928143713,334
2020-12-07,North East and Yorkshire,Wakefield,E08000036,2020-11-30,0.033426183844011144,359
2020-12-07,North East and Yorkshire,York,E06000014,2020-11-30,0.24369747899159663,119
2020-12-07,North West,Blackburn with Darwen,E06000008,2020-11-30,0.21021021021021022,333
2020-12-07,North West,Blackpool,E06000009,2020-11-30,0.03007518796992481,133
2020-12-07,North West,Bolton,E08000001,2020-11-30,0.03715170278637771,323
2020-12-07,North West,Bury,E08000002,2020-11-30,0.04950495049504951,303
2020-12-07,North West,Cheshire East,E06000049,2020-11-30,0.09415584415584416,308
2020-12-07,North West,Cheshire West and Chester,E06000050,2020-11-30,0.12569832402234637,358
2020-12-07,North West,Cumbria,E10000006,2020-11-30,0.29775280898876405,178
2020-12-07,North West,Derbyshire,E10000007,2020-11-30,0.2988505747126437,87
2020-12-07,North West,Halton,E06000006,2020-11-30,0.14166666666666666,120
2020-12-07,North West,Knowsley,E08000011,2020-11-30,0.015037593984962405,133
2020-12-07,North West,Lancashire,E10000017,2020-11-30,0.12810155799192152,1733
2020-12-07,North West,Liverpool,E08000012,2020-11-30,0.08231707317073171,328
2020-12-07,North West,Manchester,E08000003,2020-11-30,0.07512315270935961,812
2020-12-07,North West,North Yorkshire,E10000023,2020-11-30,0.20754716981132076,53
2020-12-07,North West,Oldham,E08000004,2020-11-30,0.112565445026178,382
2020-12-07,North West,Rochdale,E08000005,2020-11-30,0.02771362586605081,433
2020-12-07,North West,Salford,E08000006,2020-11-30,0.04491017964071856,334
2020-12-07,North West,Sefton,E08000014,2020-11-30,0.023952095808383235,167
2020-12-07,North West,St. Helens,E08000013,2020-11-30,0,195
2020-12-07,North West,Stockport,E08000007,2020-11-30,0.06976744186046512,215
2020-12-07,North West,Tameside,E08000008,2020-11-30,0.04597701149425287,174
2020-12-07,North West,Trafford,E08000009,2020-11-30,0.10144927536231885,207
2020-12-07,North West,Warrington,E06000007,2020-11-30,0.02564102564102564,273
2020-12-07,North West,Wigan,E08000010,2020-11-30,0.049217002237136466,447
2020-12-07,North West,Wirral,E08000015,2020-11-30,0.06918238993710692,159
2020-12-07,South East,Bracknell Forest,E06000036,2020-11-30,0.8300395256916996,253
2020-12-07,South East,Brighton and Hove,E06000043,2020-11-30,0.6086956521739131,230
2020-12-07,South East,Buckinghamshire,E10000002,2020-11-30,0.5072614107883817,964
2020-12-07,South East,East Sussex,E10000011,2020-11-30,0.8626865671641791,1005
2020-12-07,South East,Hampshire,E10000014,2020-11-30,0.547918683446273,1033
2020-12-07,South East,Isle of Wight,E06000046,2020-11-30,0.5,6
2020-12-07,South East,Kent,E10000016,2020-11-30,0.8608166027520866,4433
2020-12-07,South East,Medway,E06000035,2020-11-30,0.8928255093002657,1129
2020-12-07,South East,Oxfordshire,E10000025,2020-11-30,0.36904761904761907,588
2020-12-07,South East,Portsmouth,E06000044,2020-11-30,0.4301369863013699,365
2020-12-07,South East,Reading,E06000038,2020-11-30,0.4956772334293948,347
2020-12-07,South East,Slough,E06000039,2020-11-30,0.4681274900398406,502
2020-12-07,South East,Southampton,E06000045,2020-11-30,0.2896174863387978,183
2020-12-07,South East,Surrey,E10000030,2020-11-30,0.6914257228315055,2006
2020-12-07,South East,West Berkshire,E06000037,2020-11-30,0.27876106194690264,226
2020-12-07,South East,West Sussex,E10000032,2020-11-30,0.6278735632183908,696
2020-12-07,South East,Windsor and Maidenhead,E06000040,2020-11-30,0.6091954022988506,174
2020-12-07,South East,Wokingham,E06000041,2020-11-30,0.6151079136690647,278
2020-12-07,South West,Bath and North East Somerset,E06000022,2020-11-30,0.12195121951219512,41
2020-12-07,South West,"Bournemouth, Christchurch and Poole",E06000058,2020-11-30,0.2709677419354839,155
2020-12-07,South West,"Bristol, City of",E06000023,2020-11-30,0.2651162790697674,215
2020-12-07,South West,Cornwall and Isles of Scilly,E06000052,2020-11-30,0.2,20
2020-12-07,South West,Devon,E10000008,2020-11-30,0.1,140
2020-12-07,South West,Dorset,E06000059,2020-11-30,0.2631578947368421,57
2020-12-07,South West,Gloucestershire,E10000013,2020-11-30,0.12990196078431374,408
2020-12-07,South West,North Somerset,E06000024,2020-11-30,0.37142857142857144,70
2020-12-07,South West,Oxfordshire,E10000025,2020-11-30,0.32894736842105265,76
2020-12-07,South West,Plymouth,E06000026,2020-11-30,0,17
2020-12-07,South West,Somerset,E10000027,2020-11-30,0.4088888888888889,225
2020-12-07,South West,South Gloucestershire,E06000025,2020-11-30,0.48,200
2020-12-07,South West,Swindon,E06000030,2020-11-30,0.2914285714285714,175
2020-12-07,South West,Torbay,E06000027,2020-11-30,0.25,4
2020-12-07,South West,Wiltshire,E06000054,2020-11-30,0.17346938775510204,196
2020-12-14,East of England,Bedford,E06000055,2020-12-07,0.7185430463576159,302
2020-12-14,East of England,Buckinghamshire,E10000002,2020-12-07,0.7978723404255319,376
2020-12-14,East of England,Cambridgeshire,E10000003,2020-12-07,0.7380952380952381,42
2020-12-14,East of England,Central Bedfordshire,E06000056,2020-12-07,0.6284501061571125,471
2020-12-14,East of England,Essex,E10000012,2020-12-07,0.8160404905586919,5137
2020-12-14,East of England,Hertfordshire,E10000015,2020-12-07,0.75,2740
2020-12-14,East of England,Luton,E06000032,2020-12-07,0.4358353510895884,413
2020-12-14,East of England,Milton Keynes,E06000042,2020-12-07,0.7895335608646189,879
2020-12-14,East of England,Norfolk,E10000020,2020-12-07,0.5128205128205128,39
2020-12-14,East of England,Northamptonshire,E10000021,2020-12-07,0.5531914893617021,47
2020-12-14,East of England,Peterborough,E06000031,2020-12-07,0.3076923076923077,13
2020-12-14,East of England,Southend-on-Sea,E06000033,2020-12-07,0.6650326797385621,612
2020-12-14,East of England,Suffolk,E10000029,2020-12-07,0.48,25
2020-12-14,East of England,Thurrock,E06000034,2020-12-07,0.8123587038432555,1327
2020-12-14,London,Barking and Dagenham,E09000002,2020-12-07,0.7810276679841898,1265
2020-12-14,London,Barnet,E09000003,2020-12-07,0.7480383609415867,1147
2020-12-14,London,Bexley,E09000004,2020-12-07,0.84,1375
2020-12-14,London,Brent,E09000005,2020-12-07,0.6345679012345679,810
2020-12-14,London,Bromley,E09000006,2020-12-07,0.8512330946698489,1257
2020-12-14,London,Camden,E09000007,2020-12-07,0.7080745341614907,483
2020-12-14,London,Croydon,E09000008,2020-12-07,0.7746585735963581,1318
2020-12-14,London,Ealing,E09000009,2020-12-07,0.6951456310679611,1030
2020-12-14,London,Enfield,E09000010,2020-12-07,0.8034504004929144,1623
2020-12-14,London,Greenwich,E09000011,2020-12-07,0.808837656099904,1041
2020-12-14,London,Hackney and City of London,E09000001,2020-12-07,0.6666666666666666,21
2020-12-14,London,Hackney and City of London,E09000012,2020-12-07,0.7454718779790277,1049
2020-12-14,London,Hammersmith and Fulham,E09000013,2020-12-07,0.751503006012024,499
2020-12-14,London,Haringey,E09000014,2020-12-07,0.7473784556720686,1049
2020-12-14,London,Harrow,E09000015,2020-12-07,0.6905027932960894,895
2020-12-14,London,Havering,E09000016,2020-12-07,0.8001110494169905,1801
2020-12-14,London,Hillingdon,E09000017,2020-12-07,0.6499526963103122,1057
2020-12-14,London,Hounslow,E09000018,2020-12-07,0.6420824295010846,922
2020-12-14,London,Islington,E09000019,2020-12-07,0.7473118279569892,744
2020-12-14,London,Kensington and Chelsea,E09000020,2020-12-07,0.7859649122807018,285
2020-12-14,London,Kingston upon Thames,E09000021,2020-12-07,0.7810344827586206,580
2020-12-14,London,Lambeth,E09000022,2020-12-07,0.7885167464114833,1045
2020-12-14,London,Lewisham,E09000023,2020-12-07,0.768361581920904,885
2020-12-14,London,Merton,E09000024,2020-12-07,0.7937685459940653,674
2020-12-14,London,Newham,E09000025,2020-12-07,0.7285266457680251,1595
2020-12-14,London,Redbridge,E09000026,2020-12-07,0.7307312252964426,2024
2020-12-14,London,Richmond upon Thames,E09000027,2020-12-07,0.7414829659318637,499
2020-12-14,London,Southwark,E09000028,2020-12-07,0.7636152954808807,863
2020-12-14,London,Sutton,E09000029,2020-12-07,0.7881241565452092,741
2020-12-14,London,Tower Hamlets,E09000030,2020-12-07,0.695447409733124,1274
2020-12-14,London,Waltham Forest,E09000031,2020-12-07,0.7131837307152875,1426
2020-12-14,London,Wandsworth,E09000032,2020-12-07,0.78702807357212,1033
2020-12-14,London,Westminster,E09000033,2020-12-07,0.6865342163355408,453
2020-12-14,Midlands,Birmingham,E08000025,2020-12-07,0.36172344689378755,1996
2020-12-14,Midlands,Coventry,E08000026,2020-12-07,0.26666666666666666,540
2020-12-14,Midlands,Derby,E06000015,2020-12-07,0.35406698564593303,209
2020-12-14,Midlands,Derbyshire,E10000007,2020-12-07,0.3540462427745665,692
2020-12-14,Midlands,Dudley,E08000027,2020-12-07,0.42290748898678415,454
2020-12-14,Midlands,"Herefordshire, County of",E06000019,2020-12-07,0.21481481481481482,135
2020-12-14,Midlands,Leicester,E06000016,2020-12-07,0.10267857142857142,448
2020-12-14,Midlands,Leicestershire,E10000018,2020-12-07,0.14906832298136646,483
2020-12-14,Midlands,Lincolnshire,E10000019,2020-12-07,0.13636363636363635,330
2020-12-14,Midlands,Northamptonshire,E10000021,2020-12-07,0.39272030651340994,522
2020-12-14,Midlands,Nottingham,E06000018,2020-12-07,0.23107569721115537,251
2020-12-14,Midlands,Nottinghamshire,E10000024,2020-12-07,0.23356009070294784,441
2020-12-14,Midlands,Rutland,E06000017,2020-12-07,0.25,8
2020-12-14,Midlands,Sandwell,E08000028,2020-12-07,0.4050420168067227,595
2020-12-14,Midlands,Shropshire,E06000051,2020-12-07,0.22413793103448276,174
2020-12-14,Midlands,Solihull,E08000029,2020-12-07,0.35094339622641507,265
2020-12-14,Midlands,Staffordshire,E10000028,2020-12-07,0.24532900081234768,1231
2020-12-14,Midlands,Stoke-on-Trent,E06000021,2020-12-07,0.10631229235880399,602
2020-12-14,Midlands,Telford and Wrekin,E06000020,2020-12-07,0.09467455621301775,169
2020-12-14,Midlands,Walsall,E08000030,2020-12-07,0.35320088300220753,453
2020-12-14,Midlands,Warwickshire,E10000031,2020-12-07,0.3366906474820144,695
2020-12-14,Midlands,Wolverhampton,E08000031,2020-12-07,0.34759358288770054,561
2020-12-14,Midlands,Worcestershire,E10000034,2020-12-07,0.22093023255813954,516
2020-12-14,North East and Yorkshire,Barnsley,E08000016,2020-12-07,0.0995260663507109,211
2020-12-14,North East and Yorkshire,Bradford,E08000032,2020-12-07,0.06397306397306397,594
2020-12-14,North East and Yorkshire,Calderdale,E08000033,2020-12-07,0.07722007722007722,259
2020-12-14,North East and Yorkshire,County Durham,E06000047,2020-12-07,0.43561030235162373,893
2020-12-14,North East and Yorkshire,Cumbria,E10000006,2020-12-07,0.7183098591549296,426
2020-12-14,North East and Yorkshire,Darlington,E06000005,2020-12-07,0.1791044776119403,134
2020-12-14,North East and Yorkshire,Doncaster,E08000017,2020-12-07,0.03731343283582089,134
2020-12-14,North East and Yorkshire,East Riding of Yorkshire,E06000011,2020-12-07,0.16279069767441862,129
2020-12-14,North East and Yorkshire,Gateshead,E08000037,2020-12-07,0.31560283687943264,282
2020-12-14,North East and Yorkshire,Hartlepool,E06000001,2020-12-07,0.3146067415730337,267
2020-12-14,North East and Yorkshire,"Kingston upon Hull, City of",E06000010,2020-12-07,0.0410958904109589,219
2020-12-14,North East and Yorkshire,Kirklees,E08000034,2020-12-07,0.0975,400
2020-12-14,North East and Yorkshire,Leeds,E08000035,2020-12-07,0.17248908296943233,916
2020-12-14,North East and Yorkshire,Middlesbrough,E06000002,2020-12-07,0.21890547263681592,201
2020-12-14,North East and Yorkshire,Newcastle upon Tyne,E08000021,2020-12-07,0.21014492753623187,276
2020-12-14,North East and Yorkshire,North East Lincolnshire,E06000012,2020-12-07,0.11827956989247312,93
2020-12-14,North East and Yorkshire,North Lincolnshire,E06000013,2020-12-07,0.05785123966942149,121
2020-12-14,North East and Yorkshire,North Tyneside,E08000022,2020-12-07,0.20754716981132076,212
2020-12-14,North East and Yorkshire,North Yorkshire,E10000023,2020-12-07,0.26423357664233577,685
2020-12-14,North East and Yorkshire,Northumberland,E06000057,2020-12-07,0.5010183299389002,491
2020-12-14,North East and Yorkshire,Nottinghamshire,E10000024,2020-12-07,0.027777777777777776,180
2020-12-14,North East and Yorkshire,Redcar and Cleveland,E06000003,2020-12-07,0.16793893129770993,131
2020-12-14,North East and Yorkshire,Rotherham,E08000018,2020-12-07,0.047619047619047616,273
2020-12-14,North East and Yorkshire,Sheffield,E08000019,2020-12-07,0.12303664921465969,382
2020-12-14,North East and Yorkshire,South Tyneside,E08000023,2020-12-07,0.04452054794520548,292
2020-12-14,North East and Yorkshire,Stockton-on-Tees,E06000004,2020-12-07,0.24150943396226415,265
2020-12-14,North East and Yorkshire,Sunderland,E08000024,2020-12-07,0.23545706371191136,361
2020-12-14,North East and Yorkshire,Wakefield,E08000036,2020-12-07,0.07547169811320754,371
2020-12-14,North East and Yorkshire,York,E06000014,2020-12-07,0.5761904761904761,210
2020-12-14,North West,Blackburn with Darwen,E06000008,2020-12-07,0.4191780821917808,365
2020-12-14,North West,Blackpool,E06000009,2020-12-07,0.11851851851851852,135
2020-12-14,North West,Bolton,E08000001,2020-12-07,0.09876543209876543,243
2020-12-14,North West,Bury,E08000002,2020-12-07,0.15862068965517243,290
2020-12-14,North West,Cheshire East,E06000049,2020-12-07,0.1609442060085837,466
2020-12-14,North West,Cheshire West and Chester,E06000050,2020-12-07,0.27111984282907664,509
2020-12-14,North West,Cumbria,E10000006,2020-12-07,0.4577114427860697,201
2020-12-14,North West,Derbyshire,E10000007,2020-12-07,0.4177215189873418,79
2020-12-14,North West,Halton,E06000006,2020-12-07,0.21875,192
2020-12-14,North West,Knowsley,E08000011,2020-12-07,0.07865168539325842,178
2020-12-14,North West,Lancashire,E10000017,2020-12-07,0.2527565733672604,2358
2020-12-14,North West,Liverpool,E08000012,2020-12-07,0.17157712305025996,577
2020-12-14,North West,Manchester,E08000003,2020-12-07,0.16147635524798154,867
2020-12-14,North West,North Yorkshire,E10000023,2020-12-07,0.25396825396825395,63
2020-12-14,North West,Oldham,E08000004,2020-12-07,0.15833333333333333,360
2020-12-14,North West,Rochdale,E08000005,2020-12-07,0.10704960835509138,383
2020-12-14,North West,Salford,E08000006,2020-12-07,0.20229885057471264,435
2020-12-14,North West,Sefton,E08000014,2020-12-07,0.13620071684587814,279
2020-12-14,North West,St. Helens,E08000013,2020-12-07,0.07317073170731707,205
2020-12-14,North West,Stockport,E08000007,2020-12-07,0.23310810810810811,296
2020-12-14,North West,Tameside,E08000008,2020-12-07,0.11483253588516747,209
2020-12-14,North West,Trafford,E08000009,2020-12-07,0.2290909090909091,275
2020-12-14,North West,Warrington,E06000007,2020-12-07,0.18681318681318682,364
2020-12-14,North West,Wigan,E08000010,2020-12-07,0.11320754716981132,318
2020-12-14,North West,Wirral,E08000015,2020-12-07,0.28530259365994237,347
2020-12-14,South East,Bracknell Forest,E06000036,2020-12-07,0.7755681818181818,352
2020-12-14,South East,Brighton and Hove,E06000043,2020-12-07,0.694300518134715,386
2020-12-14,South East,Buckinghamshire,E10000002,2020-12-07,0.6911764705882353,1156
2020-12-14,South East,East Sussex,E10000011,2020-12-07,0.8813241723922548,1601
2020-12-14,South East,Hampshire,E10000014,2020-12-07,0.6493663246831624,1657
2020-12-14,South East,Isle of Wight,E06000046,2020-12-07,0.8333333333333334,42
2020-12-14,South East,Kent,E10000016,2020-12-07,0.8521690560417055,5371
2020-12-14,South East,Medway,E06000035,2020-12-07,0.8910081743869209,1468
2020-12-14,South East,Oxfordshire,E10000025,2020-12-07,0.6027972027972028,715
2020-12-14,South East,Portsmouth,E06000044,2020-12-07,0.5386363636363637,440
2020-12-14,South East,Reading,E06000038,2020-12-07,0.7058823529411765,544
2020-12-14,South East,Slough,E06000039,2020-12-07,0.5245901639344263,549
2020-12-14,South East,Southampton,E06000045,2020-12-07,0.3452054794520548,365
2020-12-14,South East,Surrey,E10000030,2020-12-07,0.7777777777777778,2313
2020-12-14,South East,West Berkshire,E06000037,2020-12-07,0.56957928802589,309
2020-12-14,South East,West Sussex,E10000032,2020-12-07,0.7045929018789144,958
2020-12-14,South East,Windsor and Maidenhead,E06000040,2020-12-07,0.6479750778816199,321
2020-12-14,South East,Wokingham,E06000041,2020-12-07,0.7555012224938875,409
2020-12-14,South West,Bath and North East Somerset,E06000022,2020-12-07,0.3770491803278688,61
2020-12-14,South West,"Bournemouth, Christchurch and Poole",E06000058,2020-12-07,0.36947791164658633,249
2020-12-14,South West,"Bristol, City of",E06000023,2020-12-07,0.5116279069767442,301
2020-12-14,South West,Cornwall and Isles of Scilly,E06000052,2020-12-07,0.3466666666666667,75
2020-12-14,South West,Devon,E10000008,2020-12-07,0.20915032679738563,153
2020-12-14,South West,Dorset,E06000059,2020-12-07,0.34782608695652173,115
2020-12-14,South West,Gloucestershire,E10000013,2020-12-07,0.23478260869565218,575
2020-12-14,South West,North Somerset,E06000024,2020-12-07,0.5357142857142857,84
2020-12-14,South West,Oxfordshire,E10000025,2020-12-07,0.5481481481481482,135
2020-12-14,South West,Plymouth,E06000026,2020-12-07,0.05405405405405406,37
2020-12-14,South West,Somerset,E10000027,2020-12-07,0.6254071661237784,307
2020-12-14,South West,South Gloucestershire,E06000025,2020-12-07,0.5921052631578947,152
2020-12-14,South West,Swindon,E06000030,2020-12-07,0.3872340425531915,235
2020-12-14,South West,Torbay,E06000027,2020-12-07,0.8333333333333334,12
2020-12-14,South West,Wiltshire,E06000054,2020-12-07,0.5202952029520295,271
2020-12-21,East of England,Bedford,E06000055,2020-12-14,0.8368055555555556,576
2020-12-21,East of England,Buckinghamshire,E10000002,2020-12-14,0.7828125,640
2020-12-21,East of England,Cambridgeshire,E10000003,2020-12-14,0.7933884297520661,121
2020-12-21,East of England,Central Bedfordshire,E06000056,2020-12-14,0.7573726541554959,746
2020-12-21,East of England,Essex,E10000012,2020-12-14,0.8851104707012488,5205
2020-12-21,East of England,Hertfordshire,E10000015,2020-12-14,0.8352013283520133,4818
2020-12-21,East of England,Luton,E06000032,2020-12-14,0.6793557833089312,683
2020-12-21,East of England,Milton Keynes,E06000042,2020-12-14,0.8556701030927835,1164
2020-12-21,East of England,Norfolk,E10000020,2020-12-14,0.6375,240
2020-12-21,East of England,Northamptonshire,E10000021,2020-12-14,0.6376811594202898,138
2020-12-21,East of England,Peterborough,E06000031,2020-12-14,0.2972972972972973,37
2020-12-21,East of England,Southend-on-Sea,E06000033,2020-12-14,0.7862903225806451,496
2020-12-21,East of England,Suffolk,E10000029,2020-12-14,0.5691489361702128,188
2020-12-21,East of England,Thurrock,E06000034,2020-12-14,0.9128205128205128,1170
2020-12-21,London,Barking and Dagenham,E09000002,2020-12-14,0.8617788461538461,832
2020-12-21,London,Barnet,E09000003,2020-12-14,0.8431931575196009,1403
2020-12-21,London,Bexley,E09000004,2020-12-14,0.9064327485380117,1026
2020-12-21,London,Brent,E09000005,2020-12-14,0.8050761421319796,985
2020-12-21,London,Bromley,E09000006,2020-12-14,0.8924544666088465,1153
2020-12-21,London,Camden,E09000007,2020-12-14,0.8568329718004338,461
2020-12-21,London,Croydon,E09000008,2020-12-14,0.8510445049954587,1101
2020-12-21,London,Ealing,E09000009,2020-12-14,0.7975986277873071,1166
2020-12-21,London,Enfield,E09000010,2020-12-14,0.8675340035481963,1691
2020-12-21,London,Greenwich,E09000011,2020-12-14,0.877030162412993,862
2020-12-21,London,Hackney and City of London,E09000001,2020-12-14,1,19
2020-12-21,London,Hackney and City of London,E09000012,2020-12-14,0.845088161209068,794
2020-12-21,London,Hammersmith and Fulham,E09000013,2020-12-14,0.8277634961439588,389
2020-12-21,London,Haringey,E09000014,2020-12-14,0.8428899082568807,872
2020-12-21,London,Harrow,E09000015,2020-12-14,0.7952047952047953,1001
2020-12-21,London,Havering,E09000016,2020-12-14,0.8734069668649108,1177
2020-12-21,London,Hillingdon,E09000017,2020-12-14,0.7908545727136432,1334
2020-12-21,London,Hounslow,E09000018,2020-12-14,0.7896950578338591,951
2020-12-21,London,Islington,E09000019,2020-12-14,0.8214285714285714,532
2020-12-21,London,Kensington and Chelsea,E09000020,2020-12-14,0.8415492957746479,284
2020-12-21,London,Kingston upon Thames,E09000021,2020-12-14,0.812933025404157,433
2020-12-21,London,Lambeth,E09000022,2020-12-14,0.8501971090670171,761
2020-12-21,London,Lewisham,E09000023,2020-12-14,0.8867052023121387,865
2020-12-21,London,Merton,E09000024,2020-12-14,0.8526490066225165,604
2020-12-21,London,Newham,E09000025,2020-12-14,0.8416557161629435,1522
2020-12-21,London,Redbridge,E09000026,2020-12-14,0.8552447552447553,1430
2020-12-21,London,Richmond upon Thames,E09000027,2020-12-14,0.8199052132701422,422
2020-12-21,London,Southwark,E09000028,2020-12-14,0.8437067773167358,723
2020-12-21,London,Sutton,E09000029,2020-12-14,0.8698140200286123,699
2020-12-21,London,Tower Hamlets,E09000030,2020-12-14,0.8450834879406308,1078
2020-12-21,London,Waltham Forest,E09000031,2020-12-14,0.8265412748171369,957
2020-12-21,London,Wandsworth,E09000032,2020-12-14,0.8624833110814419,749
2020-12-21,London,Westminster,E09000033,2020-12-14,0.8013245033112583,453
2020-12-21,Midlands,Birmingham,E08000025,2020-12-14,0.5442572741194487,3265
2020-12-21,Midlands,Coventry,E08000026,2020-12-14,0.458133971291866,836
2020-12-21,Midlands,Derby,E06000015,2020-12-14,0.5766423357664233,137
2020-12-21,Midlands,Derbyshire,E10000007,2020-12-14,0.5032051282051282,624
2020-12-21,Midlands,Dudley,E08000027,2020-12-14,0.5859030837004405,908
2020-12-21,Midlands,"Herefordshire, County of",E06000019,2020-12-14,0.544,250
2020-12-21,Midlands,Leicester,E06000016,2020-12-14,0.28776978417266186,139
2020-12-21,Midlands,Leicestershire,E10000018,2020-12-14,0.4033898305084746,295
2020-12-21,Midlands,Lincolnshire,E10000019,2020-12-14,0.21241830065359477,306
2020-12-21,Midlands,Northamptonshire,E10000021,2020-12-14,0.6198547215496368,1239
2020-12-21,Midlands,Nottingham,E06000018,2020-12-14,0.52,100
2020-12-21,Midlands,Nottinghamshire,E10000024,2020-12-14,0.48823529411764705,170
2020-12-21,Midlands,Rutland,E06000017,2020-12-14,0.3888888888888889,18
2020-12-21,Midlands,Sandwell,E08000028,2020-12-14,0.5358090185676393,1131
2020-12-21,Midlands,Shropshire,E06000051,2020-12-14,0.5478260869565217,345
2020-12-21,Midlands,Solihull,E08000029,2020-12-14,0.5072765072765073,481
2020-12-21,Midlands,Staffordshire,E10000028,2020-12-14,0.4815914489311164,1684
2020-12-21,Midlands,Stoke-on-Trent,E06000021,2020-12-14,0.23157894736842105,475
2020-12-21,Midlands,Telford and Wrekin,E06000020,2020-12-14,0.36929460580912865,241
2020-12-21,Midlands,Walsall,E08000030,2020-12-14,0.5377245508982036,835
2020-12-21,Midlands,Warwickshire,E10000031,2020-12-14,0.4783362218370884,1154
2020-12-21,Midlands,Wolverhampton,E08000031,2020-12-14,0.5533522190745986,1059
2020-12-21,Midlands,Worcestershire,E10000034,2020-12-14,0.44901960784313727,1020
2020-12-21,North East and Yorkshire,Barnsley,E08000016,2020-12-14,0.08709677419354839,310
2020-12-21,North East and Yorkshire,Bradford,E08000032,2020-12-14,0.1756311745334797,911
2020-12-21,North East and Yorkshire,Calderdale,E08000033,2020-12-14,0.23595505617977527,356
2020-12-21,North East and Yorkshire,County Durham,E06000047,2020-12-14,0.474835886214442,1371
2020-12-21,North East and Yorkshire,Cumbria,E10000006,2020-12-14,0.7683049147442327,997
2020-12-21,North East and Yorkshire,Darlington,E06000005,2020-12-14,0.41472868217054265,258
2020-12-21,North East and Yorkshire,Doncaster,E08000017,2020-12-14,0.14210526315789473,190
2020-12-21,North East and Yorkshire,East Riding of Yorkshire,E06000011,2020-12-14,0.25,304
2020-12-21,North East and Yorkshire,Gateshead,E08000037,2020-12-14,0.39963503649635035,548
2020-12-21,North East and Yorkshire,Hartlepool,E06000001,2020-12-14,0.4166666666666667,444
2020-12-21,North East and Yorkshire,"Kingston upon Hull, City of",E06000010,2020-12-14,0.0375,320
2020-12-21,North East and Yorkshire,Kirklees,E08000034,2020-12-14,0.1853146853146853,572
2020-12-21,North East and Yorkshire,Leeds,E08000035,2020-12-14,0.30676156583629893,1405
2020-12-21,North East and Yorkshire,Middlesbrough,E06000002,2020-12-14,0.38095238095238093,315
2020-12-21,North East and Yorkshire,Newcastle upon Tyne,E08000021,2020-12-14,0.33513513513513515,370
2020-12-21,North East and Yorkshire,North East Lincolnshire,E06000012,2020-12-14,0.25196850393700787,127
2020-12-21,North East and Yorkshire,North Lincolnshire,E06000013,2020-12-14,0.07575757575757576,132
2020-12-21,North East and Yorkshire,North Tyneside,E08000022,2020-12-14,0.24925816023738873,337
